BHCMIS.ID,Year,T3B_L1_CA,T3B_L2_CA,T3B_L3_CA,T3B_L4_CA,T3B_L5_CA,T3B_L6_CA,T3B_L7_CA,T3B_L8_CA,T3B_L1ACA,T3B_L1BCA,T3B_L1A_CA,T3B_L1B_CA,T3B_L1C_CA,T3B_L5A_CA,T3B_L5B_CA,T3B_L5C_CA,T3B_L9_CA,T3B_L10_CA,T3B_L11_CA,T3B_L12_CA,T3B_L1_CB,T3B_L1_CD,T3B_L2_CB,T3B_L2_CD,T3B_L2A_CA,T3B_L2A_CB,T3B_L2A_CD,T3B_L2B_CA,T3B_L2B_CB,T3B_L2B_CD,T3B_L3_CB,T3B_L3_CD,T3B_L4_CB,T3B_L4_CD,T3B_L5_CB,T3B_L5_CD,T3B_L6_CB,T3B_L6_CD,T3B_L7_CB,T3B_L7_CD,T3B_L8_CB,T3B_L8_CC,T3B_L8_CD,T3B_L7_CC
1384,2010,0,1,0,3,44,2,13,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,11,11,7,8,0,2,2,1,5,6,10,10,25,28,2676,2720,21,23,13,85,2763,59,2885,59
1385,2010,4,3,4,3,2106,0,31,2151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866,189,193,22,25,1,16,17,2,6,8,158,162,14,17,908,3014,20,20,44,164,1355,89,3595,89
1386,2010,0,0,0,0,0,0,16580,16580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16580,0,0,16580,0
1387,2010,0,1,148,0,0,17,6546,6712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5012,500,500,19,20,0,7,7,1,12,13,25131,25279,78,78,1668,1668,305,322,82,7015,27783,387,34882,387
1388,2010,0,0,1,0,118,0,29,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,34,34,7,7,0,0,0,0,7,7,2289,2290,4,4,7413,7531,113,113,29,962,9889,904,10941,904
1389,2010,10,14,610,42,304,3,14625,15608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7274,891,901,105,119,0,0,0,14,105,119,14834,15444,121,163,1997,2301,13,16,4685,19310,22646,0,38254,0
1390,2010,2,1,9,12,838,25,89,976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,35,37,8,9,0,2,2,1,6,7,297,306,34,46,6093,6931,125,150,273,392,6865,30,7871,30
1391,2010,0,0,650,0,1294,277,425,2646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348,0,0,17,17,0,0,0,0,17,17,9350,10000,0,0,443,1737,563,840,375,2227,10748,1427,14821,1427
1392,2010,0,0,0,10,9,1,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,8,10,10,0,0,0,0,10,10,9,9,3044,3054,2354,2363,0,1,127,822,5552,675,6267,675
1393,2010,0,0,314,1,4860,21,1303,6499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3733,827,827,0,0,0,0,0,0,0,0,9614,9928,0,1,1612,6472,45,66,164,1489,12262,22,18783,22
1394,2010,0,0,3,1,2,0,244,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,36,36,16,16,0,8,8,0,8,8,2314,2317,203,204,722,724,169,169,72,347,3532,31,3813,31
1395,2010,0,1,9,0,3455,3,28,3496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6941,37,37,3,4,1,1,2,0,2,2,1824,1833,6,6,8546,12001,25,28,224,286,10665,34,14195,34
1396,2010,2,0,0,0,1,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,427,429,104,104,0,85,85,0,19,19,1,1,0,0,154,155,0,0,3,15,689,9,704,9
1397,2010,2,5,3,20,122,51,421,624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,61,63,32,37,0,8,8,5,24,29,65,68,241,261,7384,7506,46,97,125,3118,7954,2572,11150,2572
1398,2010,4,1,7,1,246,0,517,776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511,71,75,43,44,1,43,44,0,0,0,462,469,6,7,23884,24130,0,0,298,2454,24764,1639,27179,1639
1399,2010,0,0,0,1,151,1,6,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12,12,4,4,0,2,2,0,2,2,32,32,15,16,6409,6560,9,10,24,34,6505,4,6668,4
1400,2010,30,32,702,100,11933,2107,3474,18378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8604,938,968,78,110,14,61,75,18,17,35,10867,11569,115,215,7644,19577,267,2374,5839,11060,25748,1747,45873,1747
1401,2010,5,243,87,4,2887,2999,300,6525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6176,989,994,40,283,17,6,23,226,34,260,943,1030,58,62,2243,5130,656,3655,233,590,5162,57,11744,57
1402,2010,0,0,1,0,9,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,10,1,1,0,0,0,0,1,1,6846,6847,0,0,247,256,2,3,2,2,7108,0,7119,0
1403,2010,0,3,2,1,12,24,465,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,5,5,19,22,1,1,2,2,18,20,1342,1344,45,46,2943,2955,181,205,942,1497,5477,90,6074,90
1404,2010,4,3,18,5,17406,96,490,18022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17754,30,34,192,195,3,1,4,0,191,191,3450,3468,13,18,2751,20157,31,127,194,4434,6661,3750,28433,3750
1405,2010,0,0,0,0,2235,0,0,2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1730,1730,468,468,0,0,0,0,468,468,4036,4036,237,237,5843,8078,1209,1209,0,3463,13523,3463,19221,3463
1406,2010,0,2,1,3,15,0,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,8,19,21,0,0,0,2,19,21,9,10,443,446,1441,1456,74,74,17,26,2011,2,2041,2
1407,2010,12,1,3,7,89,76,1671,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,383,395,106,107,0,2,2,1,104,105,343,346,305,312,10348,10437,195,271,539,2646,12219,436,14514,436
1408,2010,0,0,1,0,1640,0,10,1651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,37,37,47,47,0,1,1,0,46,46,6910,6911,9,9,6539,8179,373,373,0,569,13915,559,16125,559
1409,2010,56,32,448,15,7563,438,8975,17527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14790,935,991,77,109,32,39,71,0,38,38,15214,15662,140,155,13675,21238,467,905,3342,13149,33850,832,52209,832
1410,2010,20,1,31,31,39625,2,18,39728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15436,420,440,20,21,0,12,12,1,8,9,975,1006,336,367,13641,53266,2,4,272,306,15666,16,55410,16
1411,2010,6,0,10,10,690,10,15469,16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11668,243,249,12,12,0,1,1,0,11,11,300,310,51,61,7666,8356,15,25,252,18768,8539,3047,27781,3047
1412,2010,0,0,0,1,942,0,0,943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2524,64,64,17,17,0,3,3,0,14,14,12859,12859,1,2,1114,2056,0,0,0,260,14055,260,15258,260
1413,2010,0,1,3,0,6,4,1151,1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,122,122,1,2,0,0,0,1,1,2,5664,5667,10,10,5880,5886,0,4,0,1296,11677,145,12987,145
1414,2010,0,0,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,0,0,0,22,22,0,0,12167,12167,1,5,5,5,12197,0,12201,0
1415,2010,0,0,0,0,0,0,15044,15044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15044,0,0,15044,0
1416,2010,19,0,40,1,90,0,1566,1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1102,732,751,60,60,0,4,4,0,56,56,12152,12192,29,30,17971,18061,0,0,137,1703,31081,0,32797,0
1417,2010,0,0,0,0,69,3,16,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,5,3,3,0,0,0,0,3,3,157,157,19,19,2743,2812,49,52,114,313,3090,183,3361,183
1418,2010,0,0,63,46,3734,101,0,3944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2958,54,54,91,91,0,24,24,0,67,67,43,106,100,146,3698,7432,0,101,0,25,3986,25,7955,25
1419,2010,0,0,5,0,4,17,12,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,9,9,1,1,0,1,1,0,0,0,1440,1445,4,4,1761,1765,12,29,9,23,3236,2,3276,2
1420,2010,0,0,2,0,1710,11,3,1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,43,43,2,2,0,0,0,0,2,2,377,379,0,0,1183,2893,42,53,7,10,1654,0,3380,0
1421,2010,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,6670,6670,0,0,0,0,6670,6670,0,0,0,0,2,2,0,0,0,0,6682,0,6682,0
1422,2010,2,7,10,3,749,8,420,1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,68,70,61,68,0,15,15,7,46,53,553,563,121,124,15551,16300,190,198,3361,3961,19905,180,21284,180
1423,2010,0,12,89,1,118,82,2277,2579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3088,40,40,39,51,0,0,0,12,39,51,4528,4617,27,28,522,640,84,166,438,3756,5678,1041,9298,1041
1424,2010,0,0,0,253,264,6,3078,3601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,11,11,1,1,0,0,0,0,1,1,7,7,3,256,25,289,0,6,0,3078,47,0,3648,0
1425,2010,3,66,47,5,5532,540,2682,8875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4458,542,545,42,108,0,0,0,66,42,108,609,656,80,85,11743,17275,163,703,1408,4090,14587,0,23462,0
1426,2010,16,3,265,2,1457,4463,48,6254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,265,281,4,7,0,0,0,3,4,7,1717,1982,35,37,7281,8738,1070,5533,101,289,10473,140,16867,140
1427,2010,0,0,0,0,12,4,233,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,13,13,0,0,0,0,0,0,0,0,198,198,5,5,15967,15979,0,4,362,595,16545,0,16794,0
1428,2010,0,2,6,27,3889,3,0,3927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,52,52,17,19,0,8,8,2,9,11,281,287,6203,6230,967,4856,43,46,0,345,7563,345,11835,345
1429,2010,0,0,14,0,12,11,225,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3,3,0,0,0,0,0,0,0,0,3168,3182,4,4,276,288,29,40,6,264,3486,33,3781,33
1430,2010,13,14,87,80,38943,12,2791,41940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27745,564,577,35,49,4,16,20,10,19,29,1290,1377,144,224,22202,61145,43,55,1650,9143,25928,4702,72570,4702
1431,2010,0,0,42,0,24,426,8,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,5,5,4,4,0,2,2,0,2,2,469,511,2,2,45,69,734,1160,22,30,1281,0,1781,0
1432,2010,0,0,3101,0,9793,1609,2009,16512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10214,161,161,28,28,0,0,0,0,28,28,503,3604,50,50,3147,12940,296,1905,1461,4566,5646,1096,23254,1096
1433,2010,0,0,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,2,0,1,1,0,1,1,8,8,11,11,5708,5708,0,2,7,31,5736,24,5762,24
1434,2010,0,0,1,0,1,1,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,0,0,0,0,0,0,0,0,130,131,6,6,9628,9629,3,4,396,961,10167,554,10735,554
1435,2010,0,0,11,0,18,0,71,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,0,0,0,0,0,0,0,0,1873,1884,2,2,2547,2565,7,7,25,549,4457,453,5010,453
1436,2010,0,0,0,0,2615,0,0,2615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,43,43,5,5,0,0,0,0,5,5,503,503,8,8,2816,5431,1,1,65,173,3441,108,6164,108
1437,2010,0,0,0,0,0,0,2711,2711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3063,947,947,27,27,0,0,0,0,27,27,5719,5719,8,8,132,132,112,112,11,2749,6956,27,9694,27
1438,2010,0,0,36,0,28,82,647,793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,31,31,8,8,0,0,0,0,8,8,4412,4448,3,3,2308,2336,89,171,117,987,6968,223,7984,223
1439,2010,0,0,0,1,1825,18,124,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,29,29,24,24,0,3,3,0,21,21,40,40,41,42,6025,7850,17,35,47,171,6223,0,8191,0
1440,2010,22,0,12,8,5162,1,0,5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4104,418,440,8,8,0,4,4,0,4,4,12074,12086,6,14,11468,16630,407,408,0,2415,24381,2415,32001,2415
1441,2010,52,18,218,67,55769,218,3709,60051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22219,1215,1267,85,103,0,7,7,18,78,96,7685,7903,144,211,11660,67429,168,386,540,5094,21497,845,82393,845
1442,2010,4,4,45,0,1174,117,2994,4338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1214,157,161,35,39,3,22,25,1,13,14,3989,4034,0,0,18091,19265,192,309,1814,5307,24278,499,29115,499
1443,2010,0,0,12,0,104,54,0,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,35,35,15,15,0,3,3,0,12,12,199,211,26,26,11334,11438,196,250,0,474,11805,474,12449,474
1444,2010,100,231,199,59,47558,0,33622,81769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23183,1800,1900,359,590,105,171,276,126,188,314,1974,2173,202,261,8417,55975,0,0,2050,39905,14802,4233,100804,4233
1445,2010,8,3,28,14,357,3,688,1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,79,87,7,10,2,1,3,1,6,7,4355,4383,7,21,3456,3813,48,51,0,1056,7952,368,9421,368
1446,2010,0,0,1,0,6,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,11,0,0,0,0,0,0,0,0,4,5,13,13,13225,13231,10,11,0,172,13263,170,13443,170
1447,2010,0,0,3,0,33538,0,0,33541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33621,29,29,6,6,0,1,1,0,5,5,20,23,7,7,256,33794,3,3,0,2075,321,2075,35937,2075
1448,2010,8,0,127,3,2021,3201,63,5423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3831,541,549,26,26,0,3,3,0,23,23,4912,5039,249,252,1325,3346,941,4142,64,189,8058,62,13543,62
1449,2010,0,0,0,0,2164,0,0,2164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,36,36,0,0,0,0,0,0,0,0,715,715,19,19,6780,8944,45,45,0,623,7595,623,10382,623
1450,2010,0,0,0,0,1145,6,0,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,2,2,1,1,0,0,0,0,1,1,12,12,2,2,2476,3621,0,6,0,1212,2493,1212,4856,1212
1451,2010,4,39,154,10,2438,519,3329,6493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5133,225,229,140,179,2,4,6,37,136,173,14066,14220,81,91,24169,26607,653,1172,5505,8834,44839,0,51332,0
1452,2010,1,0,0,6,260,245,1,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49,50,10,10,0,1,1,0,9,9,55,55,63,69,3626,3886,116,361,3,123,3922,119,4554,119
1453,2010,5,156,104,0,135,6,176,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,67,72,81,237,0,13,13,156,68,224,17282,17386,32,32,2625,2760,47,53,1205,1877,21339,496,22417,496
1454,2010,4,8,23,4,572,18,808,1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3147,217,221,19,27,1,0,1,7,19,26,499,522,35,39,4889,5461,127,145,288,6167,6074,5071,12582,5071
1455,2010,1,2,13,0,387,54,301,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,44,45,14,16,0,0,0,2,14,16,765,778,4,4,4113,4500,38,92,195,672,5173,176,6107,176
1456,2010,3,3,3,1,53,0,2,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,11,14,9,12,0,7,7,3,2,5,14,17,1,2,4065,4118,0,0,16,38,4116,20,4201,20
1457,2010,0,0,0,0,372,0,0,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,37,37,15,15,0,7,7,0,8,8,7343,7343,23,23,5912,6284,13,13,0,118,13343,118,13833,118
1458,2010,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9796,433,433,9796,9796,0,0,0,0,9796,9796,3,3,0,0,168,168,0,0,32,32,10432,0,10432,0
1459,2010,0,1,0,5,38,0,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,5,6,0,2,2,1,3,4,17,17,6,11,7119,7157,8,8,39,183,7198,141,7386,141
1460,2010,0,4,25,1,51,296,614,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,103,103,23,27,0,0,0,4,23,27,2451,2476,11,12,1406,1457,88,384,82,773,4164,77,5232,77
1461,2010,0,0,0,0,0,104,0,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,40,40,0,0,0,0,0,0,0,0,9815,9815,1,1,258,258,0,104,0,58,10114,58,10276,58
1462,2010,5,66,20,613,11266,1089,643,13702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10479,306,311,271,337,32,27,59,34,244,278,231,251,93,706,4537,15803,268,1357,240,883,5946,0,19648,0
1463,2010,1,0,4,16,1736,55,1492,3304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2872,69,70,40,40,0,2,2,0,38,38,117,121,69,85,5410,7146,121,176,188,3536,6014,1856,11174,1856
1464,2010,0,0,0,0,604,19,927,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,9,9,70,70,0,5,5,0,65,65,103,103,3,3,8525,9129,7,26,53,980,8770,0,10320,0
1465,2010,0,0,0,0,0,0,20985,20985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20985,0,0,20985,0
1466,2010,3,73,52,0,7929,8,22,8087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7420,204,207,31,104,8,5,13,65,26,91,1416,1468,15,15,9327,17256,41,49,60,83,11094,1,19182,1
1467,2010,1,0,14,0,6424,0,27,6466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,3,4,16,16,0,4,4,0,12,12,436,450,18,18,3729,10153,0,0,24,344,4226,293,10985,293
1468,2010,0,0,0,0,1808,0,0,1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624,24,24,11,11,0,0,0,0,11,11,49,49,12,12,3363,5171,130,130,0,626,3589,626,6023,626
1469,2010,0,0,0,1,4,0,22,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,1,1,0,0,0,0,1,1,44,44,170,171,1715,1719,0,0,8,610,1942,580,2549,580
1470,2010,0,0,0,0,0,0,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,10,10,0,0,0,0,0,0,0,0,7,7,8,8,4591,4591,14,14,17,62,4647,0,4692,0
1471,2010,10,368,38,3,256,223,3,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,199,209,194,562,2,8,10,366,186,552,6919,6957,62,65,3433,3689,18,241,3,66,10828,60,11789,60
1472,2010,0,7,41,2,1614,597,131,2392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,95,95,199,206,0,2,2,7,197,204,2231,2272,25,27,3431,5045,295,892,144,544,6420,269,9081,269
1473,2010,3,0,5,1,401,0,1,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,7,2,2,0,0,0,0,2,2,7,12,5,6,2342,2743,0,0,0,1,2360,0,2771,0
1474,2010,0,0,0,0,12,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,6,0,0,0,0,0,0,0,0,90,90,1,1,10084,10096,14,14,1735,1739,11930,4,11946,4
1475,2010,0,0,2,1,25,2,504,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,114,114,7,7,0,3,3,0,4,4,170,172,19,20,6343,6368,6,8,910,1833,7569,419,8522,419
1476,2010,0,1,9,0,38,0,120,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,35,35,1,2,0,0,0,1,1,2,38,47,14,14,4920,4958,0,0,1902,2288,6910,266,7344,266
1477,2010,2,1,11,0,151,117,23,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,128,130,13,14,0,0,0,1,13,14,9171,9182,19,19,60626,60777,787,904,3173,12523,73917,9327,83549,9327
1478,2010,1,0,2,2,7,0,410,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,68,69,55,55,0,27,27,0,28,28,83,85,427,429,15454,15461,19,19,0,450,16106,40,16568,40
1479,2010,21,103,142,267,3780,292,9249,13854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6069,625,646,35,138,1,4,5,102,31,133,2211,2353,60,327,3560,7340,5,297,1004,11063,7500,810,22164,810
1480,2010,2,0,4,26,146,50,648,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111,688,690,46,46,0,2,2,0,44,44,1756,1760,657,683,7708,7854,151,201,77,985,11083,260,12219,260
1481,2010,2,1,13,0,2793,82,1107,3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,76,78,7,8,1,2,3,0,5,5,1822,1835,12,12,4796,7589,329,411,210,1776,7252,459,11709,459
1482,2010,0,0,64,0,1247,0,511,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1589,10,10,8,8,0,1,1,0,7,7,928,992,2,2,1143,2390,0,0,138,784,2229,135,4186,135
1483,2010,5,33,14,19,2218,0,2231,4520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2297,573,578,223,256,2,19,21,31,204,235,2429,2443,1200,1219,4009,6227,74,74,443,2773,8951,99,13570,99
1484,2010,1,4,8,7,7042,99,74,7235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941,116,117,21,25,0,1,1,4,20,24,1176,1184,12,19,2282,9324,9,108,45,2697,3661,2578,13474,2578
1485,2010,0,0,29,9,334,0,0,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,55,55,11,11,0,5,5,0,6,6,371,400,26,35,7521,7855,71,71,0,1036,8055,1036,9463,1036
1486,2010,0,1,22,3,607,0,0,633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,220,220,22,23,0,2,2,1,20,21,1792,1814,16,19,1621,2228,0,0,82,158,3753,76,4462,76
1487,2010,0,0,0,0,74,0,0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28,28,4,4,0,0,0,0,4,4,34,34,75,75,8848,8922,0,0,0,27,8989,27,9090,27
1488,2010,1,13,55,1,196,0,3283,3549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3380,67,68,50,63,0,10,10,13,40,53,10020,10075,12,13,12967,13163,0,0,530,4176,23646,363,27558,363
1489,2010,62,13,88,74,3199,368,16513,20317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23129,1658,1720,271,284,2,23,25,11,248,259,3185,3273,225,299,13388,16587,660,1028,1714,42627,21101,24400,65818,24400
1490,2010,0,0,8,0,3294,2,2301,5605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3637,0,0,28,28,0,0,0,0,28,28,336,344,6,6,569,3863,3,5,18,2723,960,404,6969,404
1491,2010,0,0,30,0,0,3,688,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,148,148,46,46,0,4,4,0,42,42,15039,15069,10,10,948,948,15,18,0,1277,16206,589,17516,589
1492,2010,15,26,129,3,5785,75,2130,8163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5043,348,363,27,53,22,2,24,4,25,29,4646,4775,27,30,5056,10841,72,147,401,2544,10577,13,18753,13
1493,2010,1,2,72,4,20092,0,212,20383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16098,133,134,11,13,1,8,9,1,3,4,2705,2777,159,163,9540,29632,0,0,235,670,12783,223,33389,223
1494,2010,14,2,75,19,10977,78,55,11220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11172,249,263,78,80,0,0,0,2,78,80,497,572,14,33,1092,12069,29,107,149,204,2108,0,13328,0
1495,2010,0,0,0,0,0,0,10882,10882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7534,52,52,0,0,0,0,0,0,0,0,2036,2036,0,0,1228,1228,231,231,0,11461,3547,579,15008,579
1496,2010,0,0,0,8,296,1,0,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,21,21,0,0,0,0,0,0,0,0,1733,1733,0,8,861,1157,0,1,0,236,2615,236,3156,236
1497,2010,0,0,197,0,83,0,0,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,37,37,2,2,0,1,1,0,1,1,13888,14085,18,18,278,361,50,50,239,239,14512,0,14792,0
1498,2010,4,1,70,4,11059,3,560,11701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8045,472,476,8,9,0,7,7,1,1,2,4011,4081,17,21,4939,15998,32,35,217,1451,9696,674,22071,674
1499,2010,2,8,48,0,4129,0,29,4216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,16,18,44,52,1,2,3,7,42,49,3405,3453,9,9,828,4957,0,0,236,266,4538,1,8755,1
1500,2010,0,0,12,0,9129,51,3968,13160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6120,11,11,227,227,0,137,137,0,90,90,53,65,13,13,4190,13319,15,66,409,6081,4918,1704,19782,1704
1501,2010,44,78,211,8,343,842,8944,10470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5647,869,913,1067,1145,1,26,27,77,1041,1118,15764,15975,206,214,27171,27514,1392,2234,10524,26873,56993,7405,74868,7405
1502,2010,3,6,4,0,15,21,752,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,19,22,11,17,1,2,3,5,9,14,3002,3006,35,35,3867,3882,21,42,51,854,7006,51,7858,51
1503,2010,0,0,416,0,671,9,942,2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,18,18,15,15,0,8,8,0,7,7,4962,5378,62,62,1832,2503,63,72,72,2819,7024,1805,10867,1805
